file,label,F1_auc,F1_gradmax,F2_auc,F2_gradmax,F3_auc,F3_gradmax,F4_auc,F4_gradmax,F5_auc,F5_gradmax,F6_auc,F6_gradmax,F7_auc,F7_gradmax,F8_auc,F8_gradmax,F9_auc,F9_gradmax,F10_auc,F10_gradmax
B_07_1030crop.csv,B,19172.966666666664,206.2500000000009,2145.9916666666663,17.500000000000057,111.91666666666667,1.250000000000007,26338.258333333335,638.7500000000023,15364.141666666666,261.8750000000007,10243.108333333332,184.37500000000068,499.7416666666666,6.249999999999947,39987.3875,1101.8750000000036,24323.275,466.24999999999727,38450.45833333334,1101.8749999999936
B_08_1030crop.csv,B,15838.858333333334,155.00000000000045,1390.9874999999997,11.250000000000057,53.50833333333333,1.2500000000000044,23580.108333333337,501.87499999999727,11652.979166666664,190.00000000000068,7908.716666666667,133.7499999999992,297.225,3.750000000000014,37770.287500000006,876.2500000000036,22086.337499999998,368.12500000000136,35228.17916666667,883.1250000000032
B_09_1030crop.csv,B,11013.4625,91.25000000000023,696.2833333333333,5.625000000000057,71.42916666666667,1.250000000000007,20940.804166666665,331.2500000000009,7509.154166666666,101.25000000000034,5538.870833333333,77.50000000000023,149.7166666666667,2.500000000000009,33330.59583333333,550.6250000000023,21084.0,267.5000000000009,30127.587500000005,600.6250000000023
B_10_1030crop.csv,B,16814.041666666664,166.2500000000009,1437.1791666666668,11.875000000000057,65.175,1.2500000000000036,25548.183333333334,553.7499999999973,12443.395833333336,214.3749999999991,8580.820833333333,147.50000000000045,240.26666666666665,3.750000000000014,38516.95,918.1249999999945,26044.79583333333,444.3750000000016,35883.47083333334,919.3750000000032
B_11_1030crop.csv,B,21723.454166666666,262.5000000000009,2816.208333333333,22.500000000000114,60.62916666666666,1.2500000000000053,29453.858333333334,841.2500000000032,17971.550000000003,385.00000000000136,11494.987500000001,263.12499999999864,402.72916666666663,5.000000000000021,43311.799999999996,1430.6249999999927,30612.7,719.3750000000027,40220.57916666668,1289.3750000000045
B_12_1030crop.csv,B,18864.625,196.8750000000009,1847.9791666666665,14.375000000000114,71.84583333333333,1.2500000000000053,27534.050000000003,638.7500000000023,14581.808333333332,268.1250000000007,9796.929166666669,182.49999999999886,305.41249999999997,3.7499999999999822,40588.883333333324,1058.7500000000045,27336.6,500.0000000000018,37493.55416666667,989.999999999995
B_13_1030crop.csv,B,21990.620833333334,261.2500000000009,2924.5625000000005,23.125000000000114,69.20416666666665,1.2500000000000053,29884.950000000004,786.2499999999964,17947.225,340.6249999999982,11645.270833333334,233.1250000000009,431.6041666666666,5.000000000000021,43660.04166666667,1365.6249999999927,29195.72083333333,626.2500000000023,40553.37083333334,1328.750000000005
B_14_1030crop.csv,B,15578.420833333332,146.2500000000009,1295.1875000000002,10.625000000000057,31.520833333333332,0.6250000000000284,24997.38333333334,504.3749999999977,11178.245833333334,170.00000000000068,7595.929166666666,118.74999999999943,238.30833333333334,3.1250000000000355,39361.43749999999,846.8750000000036,24814.1375,394.37500000000136,35693.066666666666,891.2500000000032
B_15_1030crop.csv,B,16967.212500000005,173.1250000000009,1549.6666666666667,11.875000000000057,34.783333333333324,1.2500000000000044,25849.595833333333,590.0000000000018,11591.404166666667,212.4999999999991,7723.2375,148.12500000000057,249.3375,4.375000000000014,40289.66666666667,1005.0000000000036,26018.291666666668,464.9999999999977,36456.67916666667,993.1250000000041
B_16_1030crop.csv,B,19973.25,224.3749999999991,2364.2166666666667,18.125000000000057,73.49999999999999,1.2500000000000053,27212.97083333333,705.0000000000023,15016.554166666667,293.7500000000009,9788.754166666668,198.12500000000068,339.9708333333333,5.000000000000018,41140.26666666666,1198.1250000000045,27891.10833333333,583.1250000000018,37879.758333333324,1108.750000000004
B_17_1030crop.csv,B,23026.220833333333,285.6250000000009,3542.2833333333333,28.125000000000114,79.67916666666666,1.250000000000007,30670.958333333336,863.1250000000027,19489.1375,369.3749999999982,12685.770833333332,253.7500000000009,492.9541666666667,5.625000000000021,43845.899999999994,1447.4999999999918,29881.249999999996,699.3750000000023,40994.56666666666,1395.6250000000045
B_18_1030crop.csv,B,19493.491666666672,208.12500000000045,2226.0833333333335,17.500000000000057,73.8875,1.2500000000000053,26753.449999999997,636.2500000000023,15062.475000000004,265.0000000000009,9749.387499999999,177.4999999999991,349.87916666666666,5.0,40781.71666666666,1075.0000000000036,26080.600000000002,506.2500000000018,37097.95416666666,1029.3750000000036
B_19_1030crop.csv,B,21600.979166666668,256.2500000000009,2851.6000000000004,22.500000000000114,86.36250000000001,1.2500000000000497,29003.36666666667,781.8749999999959,17318.645833333332,345.00000000000136,10942.05833333333,236.25000000000068,315.9458333333333,5.625000000000018,43037.99166666666,1310.6250000000045,28655.075,646.2499999999964,39694.2375,1237.500000000004
B_20_1030crop.csv,B,20804.887499999997,235.6250000000009,2527.4999999999995,20.000000000000114,64.15,1.250000000000007,28764.8125,741.8749999999964,16678.579166666666,311.87500000000136,10719.604166666666,206.25000000000068,389.1500000000001,5.0000000000000195,42864.39166666667,1249.3750000000045,28281.295833333337,595.6250000000023,39553.40833333333,1146.249999999994
B_21_1030crop.csv,B,19752.308333333334,213.75000000000045,2251.8791666666666,17.500000000000114,58.425000000000004,1.2500000000000036,27698.99166666667,688.7499999999964,15367.395833333334,276.2500000000009,9960.379166666666,184.37500000000068,357.1,6.249999999999966,41980.904166666674,1145.6250000000036,27646.666666666668,553.1250000000018,38340.20416666666,1106.249999999994
B_22_1030crop.csv,B,21540.283333333336,261.8750000000009,2804.6249999999995,22.5,47.575,2.500000000000009,29314.462499999998,875.0000000000032,18278.079166666663,392.50000000000136,11728.658333333335,271.2499999999984,398.92500000000007,5.625000000000021,43051.86249999999,1459.3749999999918,29812.504166666666,730.0000000000027,39701.520833333336,1330.000000000005
B_23_1030crop.csv,B,16803.079166666666,163.12500000000045,1521.0166666666669,11.875000000000057,4.645833333333334,1.2500000000000044,25762.583333333336,550.6250000000023,12270.766666666666,196.87500000000068,8074.158333333333,134.9999999999992,262.10833333333335,4.375000000000016,40212.4875,942.4999999999945,25551.0125,435.6250000000018,36520.100000000006,906.8750000000032
B_24_1030crop.csv,B,18029.787500000002,184.37500000000045,1794.4791666666667,14.375000000000057,46.74583333333334,1.2500000000000053,26148.266666666666,579.3750000000018,14119.595833333335,241.87500000000068,8809.562500000002,160.00000000000068,200.67499999999998,4.375000000000014,40494.183333333334,1012.5000000000036,26962.566666666662,491.87499999999727,37877.61666666667,1100.6249999999936
B_25_1030crop.csv,B,20730.204166666666,233.7500000000009,2602.391666666667,19.999999999999773,71.80416666666666,1.2500000000000044,28905.516666666666,750.6250000000023,17294.283333333333,323.7499999999982,10706.270833333332,210.62500000000068,203.75,3.74999999999998,42779.57916666667,1261.2500000000045,29609.033333333336,656.2499999999964,40108.59166666667,1297.5000000000045
B_26_1030crop.csv,B,19960.15416666666,220.0000000000009,2435.8375,19.375000000000114,55.56666666666666,0.6250000000000249,26972.395833333336,659.3749999999964,16574.691666666666,303.12500000000136,10528.833333333334,196.25000000000068,245.45416666666665,3.750000000000014,40904.958333333336,1161.2499999999945,27771.550000000003,562.5000000000018,38377.33333333333,1175.0000000000036
B_27_1030crop.csv,B,20707.162500000002,232.49999999999864,2689.6625,21.250000000000057,62.15416666666667,1.2500000000000497,28873.220833333333,766.2500000000027,18064.512499999997,323.1249999999982,11556.904166666665,219.99999999999886,432.0833333333333,6.250000000000021,42160.64583333333,1245.0000000000045,28903.67083333333,631.8750000000023,39947.245833333334,1258.125000000004
B_28_1030crop.csv,B,19728.654166666667,214.37499999999864,2248.0041666666666,17.500000000000057,66.17916666666666,0.6250000000000284,27917.337499999998,681.2499999999964,16164.966666666665,288.1250000000009,10064.683333333332,188.75000000000068,164.35833333333332,3.1250000000000124,42067.96666666666,1160.6249999999936,28199.275,553.1250000000018,39145.554166666676,1121.8750000000036
B_29_1030crop.csv,B,16159.241666666665,160.00000000000045,1405.1166666666666,11.250000000000114,28.745833333333334,1.2500000000000044,25183.695833333335,578.7500000000023,12485.95833333333,221.8750000000009,8196.650000000001,153.12500000000045,240.375,3.750000000000014,39866.754166666666,997.4999999999936,25625.629166666666,476.25000000000136,35618.92083333332,951.2500000000036
B_30_1030crop.csv,B,15930.458333333336,157.50000000000045,1376.6916666666666,10.625000000000114,18.341666666666665,1.2500000000000044,25138.891666666663,563.1250000000023,11972.412499999999,210.62500000000068,7914.412499999999,143.12500000000057,228.34583333333333,3.7500000000000107,39703.47083333334,966.8749999999945,25797.99583333333,459.37500000000136,35746.004166666666,929.3750000000036
B_31_1030crop.csv,B,22471.145833333336,270.6250000000009,3457.1958333333328,28.750000000000227,110.41666666666666,2.500000000000009,29722.358333333334,691.8750000000027,21550.0,403.1249999999977,13608.725,240.6250000000009,524.4875,5.624999999999979,43711.1875,1386.2500000000045,29481.416666666664,638.7500000000023,40780.95416666667,1107.4999999999945
B_32_1030crop.csv,B,18760.354166666668,194.3749999999991,1964.3833333333334,15.000000000000114,51.15,1.2500000000000044,27268.874999999993,652.5000000000023,15998.670833333334,292.50000000000114,10133.4125,184.37500000000068,328.11249999999995,4.375000000000014,41818.462499999994,1101.2499999999936,27378.229166666664,495.0000000000016,37761.23333333334,975.624999999995
B_33_1030crop.csv,B,16296.541666666668,155.6249999999991,1478.6958333333337,11.875000000000114,64.5375,2.500000000000009,25305.58333333334,495.62499999999727,14136.5625,206.87500000000068,8919.591666666667,139.37500000000057,283.7833333333333,3.7500000000000133,40693.84166666666,931.2500000000027,25951.425,430.00000000000136,36652.766666666656,913.7500000000027
B_34_1030crop.csv,B,16906.379166666666,168.75000000000045,1626.8,12.500000000000057,62.37083333333333,1.250000000000007,26546.166666666664,595.0000000000018,13644.441666666668,225.6250000000009,8863.716666666665,153.12500000000068,272.9625,3.750000000000014,41159.7125,1016.2499999999945,27150.670833333334,488.7499999999977,37417.41666666666,1002.5000000000032
B_35_1030crop.csv,B,17600.50416666667,178.1250000000009,1838.6833333333336,15.000000000000114,44.9125,1.2500000000000044,26082.116666666665,566.8750000000018,14601.391666666668,234.37499999999886,9301.895833333334,154.37499999999932,296.9333333333333,3.750000000000014,40338.583333333336,975.6249999999955,27106.041666666664,459.9999999999975,36703.95,941.8750000000032
