file,label,F1_fft_max_mag,F1_dwt_energy,F2_fft_max_mag,F2_dwt_energy,F3_fft_max_mag,F3_dwt_energy,F4_fft_max_mag,F4_dwt_energy,F5_fft_max_mag,F5_dwt_energy,F6_fft_max_mag,F6_dwt_energy,F7_fft_max_mag,F7_dwt_energy,F8_fft_max_mag,F8_dwt_energy,F9_fft_max_mag,F9_dwt_energy,F10_fft_max_mag,F10_dwt_energy
B_04_1030crop.csv,B,149350.25,0.31737412220201455,12744.75,0.2822176786650734,425.0,0.18501862500686003,215840.0,1.326971511253506,111617.5,1.738223227058797,76996.125,0.6577080518476046,2904.625,0.6699751465861692,358251.375,1.4240543215961545,187374.875,0.6494150113720144,341867.0,3.285240668047141
B_05_1030crop.csv,B,135403.0,0.31745913812021753,10443.125,0.250946254188766,723.875,0.1810275670130283,210285.375,2.1811178081678504,98015.125,1.7219848128698891,68704.875,0.8495340971760567,3671.0,0.5545078308687581,352516.75,1.571970786674965,188110.0,0.8092896223520762,332723.5,3.049963369508108
B_06_1030crop.csv,B,157807.0,0.3683664961102222,14115.125,0.2783787289847831,672.0,0.23514526960645177,233531.75,1.9936300262307711,119324.375,2.529968929008056,81448.25,0.9162859802786429,3120.5,0.6772425653818431,372977.75,1.8071388396825332,213562.125,0.8613407301842455,357317.0,2.0377864761498383
B_07_1030crop.csv,B,192414.25,0.46193242174208177,21573.5,0.3847005504522726,1123.5,0.2321565508532764,264119.875,2.104026806420291,154014.75,3.395769969388709,102675.875,1.4785546171305388,5014.875,0.7364645235283152,401051.625,2.2911496949793264,243962.5,1.048276561122092,385587.125,4.392871434302892
B_08_1030crop.csv,B,158993.25,0.5779897941324859,13982.625,0.27163993920310364,537.75,0.14732827060285564,236447.875,2.6723320411979152,116790.25,3.198770087448909,79267.25,1.0683355987787668,2982.25,0.43480799029258177,378830.25,2.201813012778417,221538.75,1.0917258429333718,353268.0,2.244150533683817
B_09_1030crop.csv,B,110631.875,0.38558054972064665,7001.625,0.2681283805020375,717.875,0.18806340192099352,210042.25,1.925312560737439,75278.375,1.2391415449497636,55532.25,0.4911235814731472,1503.0,0.5154564110346691,334388.25,1.432008496488539,211558.125,0.668280892103968,302171.125,1.9582411626440135
B_10_1030crop.csv,B,168778.0,0.47760714920307734,14446.625,0.31435259151299955,654.875,0.16229120001064257,256202.375,2.334277903180352,124716.375,2.856467135021018,86012.75,1.0032172250534237,2410.875,0.435917337795488,386319.75,1.9203338336673157,261252.625,1.0016628121550122,359849.875,2.8056166580453485
B_11_1030crop.csv,B,217952.75,1.1154007370122678,28301.125,0.35124416607189246,609.625,0.2043788421822954,295317.25,3.462680025686904,180081.375,5.624570804585418,115184.625,1.768636368110007,4041.25,0.5541091362945785,434350.625,3.614729289432743,307012.25,1.5309552396826933,403295.0,4.541152724832184
B_12_1030crop.csv,B,189332.125,0.6268472506417477,18577.5,0.2780207418398998,721.75,0.1883728736245005,276123.125,2.099190230100681,146159.375,2.6114618851860194,98206.25,1.0542058003748573,3065.0,0.5035180912014046,407096.0,2.005609440623999,274208.125,1.004637738519076,376005.0,1.9889218760916298
B_13_1030crop.csv,B,220649.0,0.7449714780527594,29399.25,0.3576168601046134,696.125,0.21277825577643192,299690.75,2.0400119759141435,179897.5,4.482919377840144,116727.875,1.387192083022822,4331.75,0.7653619797608285,437870.0,3.4018531005728345,292820.625,1.2320450834636807,406666.625,4.76509507166311
B_14_1030crop.csv,B,156401.375,0.3720594589899536,13020.75,0.2741885856245222,317.25,0.19005272417157265,250690.5,2.0790528043494776,112055.125,2.1253701038876125,76149.0,0.6131790301746912,2391.125,0.5563757165280886,394808.25,1.6461287643920517,248919.0,0.7892593396442378,357951.25,2.8338491802426686
B_15_1030crop.csv,B,170291.0,0.8336641375086928,15572.375,0.337602293526323,349.75,0.20686369288784057,259186.125,3.802567899778473,116135.75,2.485156772990649,77388.75,1.0804552877789417,2500.875,0.7891706441813557,404070.875,3.1458826357943224,260959.0,1.1914364072303736,365556.125,4.404303412043037
B_16_1030crop.csv,B,200430.5,0.6190824996620427,23764.375,0.3546797585817021,738.875,0.17414775863682402,272875.625,2.1299912413463584,150500.25,2.6389823876571206,98105.625,1.071532611028144,3411.125,0.8800428360572992,412599.125,2.6290744924669847,279738.25,1.0921451486332594,379842.5,3.0609845421583497
B_17_1030crop.csv,B,231032.75,0.7000897820215245,35613.5,0.544396066376429,801.5,0.19957497312789801,307566.125,2.082602982625037,195377.875,3.9909801995104206,127167.0,1.6172122189199907,4948.125,0.7841328382828032,439726.0,2.924593279224136,299687.5,1.392293429362586,411085.0,7.138571933160069
B_18_1030crop.csv,B,195631.875,0.5450478684976535,22377.5,0.4176331794722691,742.875,0.1993463709738359,268286.5,2.1021779157753,150973.625,3.6582810323668933,97719.875,1.2629089636356363,3511.75,0.9724755530417619,409019.5,2.143647125224013,261585.0,1.066142566882039,372010.75,2.9221235036380167
B_19_1030crop.csv,B,216735.375,0.969730887360039,28662.875,0.3528977937174327,868.125,0.2080061078990211,290836.625,2.2147161943794433,173576.125,4.6446216322031795,109660.25,1.5212344829417879,3167.25,1.1026081963817023,431627.625,2.815930115632783,287393.5,1.2070704720006034,398045.75,3.792984343736138
B_20_1030crop.csv,B,208763.875,0.8541200522049555,25406.875,0.44623739476887747,645.25,0.20456085547705596,288447.25,2.1563086463848977,167178.75,3.8447094517678413,107447.875,1.2236271945245099,3904.5,0.9216867823462956,429893.0,2.6133811557334123,283651.125,1.1942662272464064,396639.125,3.660158407229148
B_21_1030crop.csv,B,198220.5,0.7727444696820304,22636.375,0.3505091962418877,587.25,0.20014134130504263,277754.5,2.6439357404333252,154029.75,3.8278175072783505,99834.125,1.4485670239714634,3583.375,1.1715331555246797,421037.375,2.150535935826638,277291.5,1.0588893323949402,384474.0,3.5317181692287614
